
#No	Formula	CAS	SMILES	Tfus	Tvap	Tc	CID	Remark
2516	C10H14O	527-35-5	Cc1cc(C)c(c(c1C)O)C	392	522	738	kcZB71G9Z4	CHON
2517	C10H22O	65270-00-0	CCCCCCOC(CC)C	None	449	614	kcAG960IEB	CHON
2518	C9H18O2	2445-72-9	CCCCCOC(=O)C(C)C	None	456	629	kcESB5BI0B	CHON
2519	C9H20O2	18854-58-5	CCCOCCOCCCC	None	457	621	kcSZQWE8NZ	CHON
2520	C9H18O2	89986-46-9	CCC(CCCC(=O)OC)C	None	464	640	kc8VGOF9HL	CHON
2521	C10H12O	5459-40-5	CCOc1ccc(cc1)C=C	None	497	713	kc1XPW8BLZ	CHON
2522	C8H16O3	4195-88-4	CCCCOC(=O)CCOC	None	475	649	kcU845EADA	CHON
2523	C10H23N	7378-99-6	CCCCCCCCN(C)C	None	463	632	kcH0DBBBJU	CHON
2524	C10H22O	92097-07-9	CCCCCOCCC(C)C	None	447	612	kcXJ4AQZMH	CHON
2525	C10H20O	30385-25-2	CC=C(CCCC(O)(C)C)C	None	470	627	kc2S9RVFR1	CHON
2526	C10H20O	106-22-9	OCCC(CCC=C(C)C)C	None	498	676	kcNJIYZ4N7	CHON
2527	C9H20O2	18854-34-7	CCCCCOCCOCC	None	449	610	kcL535DVR6	CHON
2528	C9H18O2	22632-59-3	CCCC(C(=O)OC)CCC	None	459	633	kcW62RU1LR	CHON
2529	C8H8O3	90-64-2	OC(c1ccccc1)C(=O)O	392	557	830	kcM42OJ84N	diol_amide
2530	C8H16O3	6382-06-5	CCCCCOC(=O)C(O)C	251	479	662	kcLGILJVA3	CHON
2531	C7H12O4	623-84-7	CC(=O)OCC(OC(=O)C)C	None	460	631	kcW4Y6VJ7Y	CHON
2532	C7H12O4	32786-47-3	CC(=O)OC(OC(=O)C)(C)C	None	438	612	kc4NY1WOJX	CHON
2533	C9H18O2	727722-16-9	CCCC[C@@H](C(=O)O)CCC	None	519	697	kcHIWLRX2J	CHON
2534	C10H21N	59227-66-6	CCCCN1CCCCC1C	None	461	644	kcZ9HDH9V2	CHON
2535	C9H16O2	701-97-3	OC(=O)CCC1CCCCC1	None	538	756	kcHDUJIQ5K	CHON
2536	C9H16O2	3953-10-4	CCC(COC(=O)C=C)CC	None	456	635	kc146LVL9R	CHON
2537	C9H18O2	67061-30-7	CCCCC(CC(=O)O)(C)C	None	491	665	kcMCVMFLM7	CHON
2538	C10H14O	62115-48-4	CCc1cc(O)c(cc1C)C	313	516	727	kc1XNTXV7F	CHON
2539	C10H20O	19398-73-3	CCC1CCCCC1(O)CC	None	482	666	kcGMOG8JD9	CHON
2540	C9H18O2	102547-66-0	CCCC(C(C)C)OC(=O)C	None	441	608	kcX3MWP1FX	CHON
2541	C9H18O2	145119-71-7	CC(CCC(OC(=O)C)C)C	None	440	609	kcE7J63FSE	CHON
2542	C9H16O2	5726-19-2	CC(=O)OC1CCCCC1C	None	459	655	kc1CAV9326	CHON
2543	C9H16O2	16737-30-7	CC(=O)OC1(C)CCCCC1	None	458	648	kcJQOWNYQK	CHON
2544	C10H18O	13175-62-7	CC(CCC=CCC(=C)C)O	None	484	655	kc299G6WOB	CHON
2545	C10H18O	68419-46-5	CC(C=CC(=O)CC(C)C)C	None	477	659	kc87GNH4O7	CHON
2546	C10H14O	2219-79-6	CCc1cc(C)cc(c1O)C	None	501	705	kc7C3CN312	CHON
2547	C10H14O	2219-78-5	CCc1cc(C)c(cc1O)C	325	523	737	kcEPOUJ6LX	CHON
2548	C10H14O	62126-76-5	CCc1c(C)cc(cc1O)C	352	510	725	kcDB5G5R5Z	CHON
2549	C10H22O	29772-40-5	CCCCC(C(C)(C)C)(O)C	None	463	625	kcF17JWZD6	CHON
2550	C10H22O	51200-82-9	CCCC(C(C)C)(CCC)O	None	462	622	kcY1ARAE1C	CHON
2551	C10H22O	66256-46-0	CCC(C(CC(C)C)(O)C)C	None	464	639	kc8MHM167M	CHON
2552	C10H22O	66256-43-7	CC(CCC(C(C)(C)C)O)C	None	461	640	kcTKSZK92T	CHON
2553	C10H22O	66256-50-6	CCC(CC(CC)(O)C)(C)C	None	459	631	kcFJGHWVKX	CHON
2554	C10H22O	38514-15-7	CCCCC(C(C)C)CCO	None	491	667	kcHH9XWWOD	CHON
2555	C10H22O	60836-07-9	CC(CC(CC(C)C)(O)C)C	None	458	637	kcNI7BW08J	CHON
2556	C10H22O	58046-40-5	CC(CCC(C(C)C)(O)C)C	None	464	636	kcEXAXUZON	CHON
2557	C10H21N	91-65-6	CCN(C1CCCCC1)CC	None	473	673	kcB087MIPO	CHON
2558	C10H22O	66256-47-1	CC(CC(CC(O)(C)C)C)C	None	460	639	kcKUUWR4WW	CHON
2559	C10H14O	62126-74-3	CCc1c(C)ccc(c1C)O	344	516	725	kcUCM7AIKN	CHON
2560	C10H14O	62126-77-6	CCc1c(C)cc(cc1C)O	364	533	750	kcQNNH4M1F	CHON
2561	C10H18O	791854-52-9	CC(CCC=C(C(=O)C)C)C	None	479	659	kc04NIK88A	CHON
2562	C10H22O	66256-42-6	CCC(C(CC(C)(C)C)O)C	None	467	643	kc6HWGEB17	CHON
2563	C10H22O	66256-44-8	CC(CC(CC(C)(C)C)O)C	None	459	640	kc66HYJXRT	CHON
2564	C10H22O	66256-45-9	CC(CCC(C(O)(C)C)C)C	None	473	649	kcVUDPYKB2	CHON
2565	C10H22O	66256-48-2	CC(C(CCC(O)(C)C)C)C	None	466	647	kcMNVPLYJV	CHON
2566	C10H22O	66256-49-3	CCC(C(CC(C)C)O)(C)C	None	466	642	kc4I9OKRW0	CHON
2567	C10H22O	57233-31-5	CCCC(CC(C)(C)C)(O)C	None	457	622	kc0YFIXNZA	CHON
2568	C10H22O	51079-79-9	CC(CC(CC(C)(C)C)C)O	None	467	654	kcA9EPJWFX	CHON
2569	C7H12O4	628-66-0	CC(=O)OCCCOC(=O)C	None	456	639	kcC7R4K859	CHON
2570	C10H14O	18441-55-9	CCc1ccc(c(c1O)C)C	326	511	724	kcFTG089ZB	CHON
2571	C10H14O	10570-69-1	CCc1cc(C)c(c(c1)C)O	310	502	707	kcME8EWMJS	CHON
2572	C10H14O	32018-76-1	CCc1cc(C)c(cc1C)O	313	516	725	kcUGM6XOX4	CHON
2573	C10H14O	62126-75-4	CCc1cc(O)cc(c1C)C	351	516	726	kcB9PE2YHW	CHON
2574	C9H16O2	22597-23-5	CC1CCC(CC1)OC(=O)C	None	455	644	kcZXICE8TR	CHON
2575	C9H16O2	22597-21-3	CC1CCCC(C1)OC(=O)C	None	455	644	kcPKBRMHK2	CHON
2576	C9H16O2	54056-51-8	CCCCOC(=O)C=C(C)C	None	466	633	kcKPPQH6NX	CHON
2577	C9H18O2	57403-75-5	CCCC[C@H](CC(=O)O)CC	None	521	703	kcK9UIJVJL	CHON
2578	C9H18O2	44980-98-5	CC(CCC(CC(=O)O)C)C	None	514	697	kc8FU3BZ1L	CHON
2579	C9H18O2	19764-77-3	CCCC(C=CCCO)(O)C	None	536	706	kcJDF74JBM	diol_amide
2580	C9H18O2	7494-12-4	CC(CCCC(C(=O)O)C)C	None	511	690	kcNBPKU635	CHON
2581	C8H14O3	25066-36-8	COC(=O)OC1CCCCC1	None	479	680	kcKVJNQHKN	CHON
2582	C10H20O	20344-52-9	CC(C1(O)CCCCC1)(C)C	322	478	701	kcO42DKMSB	CHON
2583	C10H20O	40239-01-8	CC(CC(C)(C)C)CC(=O)C	None	457	648	kcQHJX7FYG	CHON
2584	C10H22O	66719-40-2	CCC(CCC(C)C)(CC)O	None	466	641	kcAZAE3J1B	CHON
2585	C10H22O	56762-00-6	CCCC(OC(CCC)C)C	None	435	599	kcOYGQ7KHG	CHON
2586	C10H22O	66719-37-7	CCCCC(C(C)C)(CC)O	None	466	628	kcU0OI2G0Q	CHON
2587	C10H14O	33967-18-9	CCc1ccc(cc1)C(O)C	None	503	699	kcW7KTHDSM	CHON
2588	C10H14O	22545-12-6	OCCc1ccccc1CC	None	523	710	kcACK5E7ZB	CHON
2589	C10H12O	31729-66-5	OC(c1ccccc1)C1CC1	None	522	758	kcLFU36LKS	CHON
2590	C10H14O	22545-13-7	OCCc1ccc(cc1)CC	None	524	751	kcRSR4EBG1	CHON
2591	C10H22O	66719-39-9	CCCC(C(CC)(CC)O)C	None	457	635	kc0FE9D9HE	CHON
2592	C10H22O	66719-38-8	CCC(CC(C(C)C)O)CC	None	464	647	kcEN4JDU4Z	CHON
2593	C10H18O	52939-61-4	CCCC(CC=C)(CC=C)O	None	478	650	kc4EMFTH8W	CHON
2594	C10H22O	86724-25-6	CCCCCCCOC(C)C	None	449	611	kc3BCLVJ1R	CHON
2595	C10H20O	40239-19-8	CC(CC(=O)CC(C)(C)C)C	None	453	641	kcJ1HFR2ER	CHON
2596	C10H18O	2385-77-5	O=CC[C@@H](CCC=C(C)C)C	None	480	662	kcS3R3NX1E	CHON
2597	C10H20O	98-52-2	OC1CCC(CC1)C(C)(C)C	339	484	671	kc4BRV2M1K	CHON
2598	C10H22O	66256-62-0	CCCC(CC(CC)C)CO	None	490	669	kc8A79QEGP	CHON
2599	C10H22O	56761-99-0	CCC(OC(CC)CC)CC	None	439	611	kcYAVTU6XO	CHON
2600	C10H22O	66731-94-0	CCC(C(C(CC)CC)C)O	None	472	650	kc3TVH791O	CHON
2601	C10H12O	122-03-2	O=Cc1ccc(cc1)C(C)C	None	505	724	kcNSMNTK2W	CHON
2602	C10H20O	116530-68-8	CCCC(C(C)C)CC(=O)C	None	471	652	kcWNDCOME3	CHON
2603	C10H18O	73124-47-7	CC[C@H]1CC(=O)CC[C@H]1CC	None	490	695	kcFFTWRRPV	CHON
2604	C10H20O	4534-70-7	OC1CCCC(C1)C(C)(C)C	None	484	671	kcY5V4DF4V	CHON
2605	C10H15N	4150-37-2	CCc1ccc(cc1)N(C)C	None	487	696	kc60546SY3	CHON
2606	C8H8O3	614-75-5	OC(=O)Cc1ccccc1O	420	571	804	kcQS4YZMZW	diol_amide
2607	C10H10O	3481-02-5	O=C(c1ccccc1)C1CC1	None	514	755	kc37N6DF2T	CHON
2608	C9H18O2	2051-38-9	CCC(OC(=O)CC(C)C)C	None	441	608	kc6KB1JX53	CHON
2609	C9H18O2	23373-12-8	CC(CC(CC(=O)O)(C)C)C	None	515	693	kcY9BW5AK1	CHON
2610	C9H18O2	5129-37-3	CCCCOC(=O)C(C)(C)C	None	439	617	kcUTTQBUYV	CHON
2611	C9H18O2	172103-12-7	CCOC(=O)C(CC(C)C)C	None	441	608	kcJMV25CXL	CHON
2612	C9H18O2	2050-00-2	CCCC(=O)OC(CC)(C)C	None	439	614	kcI864DUPC	CHON
2613	C9H20O2	73264-93-4	CC(CC(CC(O)(C)C)O)C	None	498	667	kcZFF330R3	diol_amide
2614	C9H20O2	3955-69-9	CCC(CC(C(C)C)O)(O)C	None	498	667	kcVGOQSCIO	diol_amide
2615	C9H20O2	73264-94-5	CC(CC(CC(O)(C)C)C)O	None	509	667	kcP4P1WTSL	diol_amide
2616	C10H18O	1728-46-7	O=C1CCCCC1C(C)(C)C	None	475	690	kc36JW3EAH	CHON
2617	C9H16O2	None	CC(CC)CCOC(=O)C=C	None	455	635	kcZKL0V89S	CHON
2618	C8H8O3	156-38-7	OC(=O)Cc1ccc(cc1)O	423	571	846	kcORODZC4C	diol_amide
2619	C9H16O2	3289-28-9	CCOC(=O)C1CCCCC1	None	470	663	kc4I23QEC2	CHON
2620	C10H10O	101-39-3	O=CC(=Cc1ccccc1)C	None	525	756	kcPKJZRVR6	CHON
2621	C10H14O	14898-86-3	O[C@@H](c1ccccc1)C(C)C	None	499	704	kc91K20POU	CHON
2622	C10H14O	100-86-7	CC(Cc1ccccc1)(O)C	None	498	727	kcN0B50LPD	CHON
2623	C9H20O2	24765-54-6	CCCC(CCC)(CO)CO	332	549	736	kcZSUZUIOI	diol_amide
2624	C10H14O	2173-69-5	OCC(c1ccccc1)(C)C	None	508	720	kcA4YMEZQ1	CHON
2625	C9H18O2	102439-06-5	CC(=O)OCC(C(C)(C)C)C	None	456	629	kc03C9XGKS	CHON
2626	C10H15N	10137-87-8	CCNC(c1ccccc1)C	None	476	687	kcDTNP8CL8	CHON
2627	C6H12O5	91-09-8	CO[C@H]1OC[C@H]([C@@H]([C@H]1O)O)O	None	563	770	kcDMCF0N19	diol_amide
2628	C10H20O	21889-85-0	CCC(C(C)C)CCC(=O)C	None	472	652	kcP3K36XPH	CHON
2629	C10H18O	98-53-3	CC(C1CCC(=O)CC1)(C)C	321	493	704	kcEVKDV33A	CHON
2630	C7H12O4	627-91-8	COC(=O)CCCCC(=O)O	None	527	710	kcCY7S4UJR	CHON
2631	C9H20O2	6257-51-8	CC(CCCC(O)(C)C)(O)C	349	492	697	kc47MBXGCI	diol_amide
2632	C9H20O2	59194-83-1	CCCC(CC(O)(C)C)(O)C	None	492	659	kcYW97H0MQ	diol_amide
2633	C10H12O	937-30-4	CCc1ccc(cc1)C(=O)C	249	512	730	kcMA675ABN	CHON
2634	C10H12O	2142-64-5	CCc1ccccc1C(=O)C	254	499	730	kcA3DCWQ2C	CHON
2635	C8H18O3	112-34-5	CCCCOCCOCCO	None	506	692	kc1YL5YANG	CHON
2636	C9H20O2	708275-25-6	OCCCC(CCCO)(C)C	None	549	736	kcRYSWPNFG	diol_amide
2637	C9H18O2	22328-89-8	CCC[C@H](CC(=O)OCC)C	None	459	632	kcBEFCMRED	CHON
2638	C9H18O2	25683-00-5	CCCCC1(C)OCCCO1	None	447	640	kcT0HKC2A4	CHON
2639	C9H18O2	6570-83-8	CCOC(=O)CC(C(C)C)C	None	447	616	kcZRL595AG	CHON
2640	C9H18O2	16176-99-1	CCOC(=O)CC[C@@H](CC)C	None	459	632	kc4VFCWXMJ	CHON
2641	C9H18O2	39087-21-3	CCCC[C@@H]1CO[C@@H](OC1)C	None	464	650	kcH5GE5DDR	CHON
2642	C7H12O4	681-57-2	OC(=O)CCC(C(=O)O)(C)C	357	593	784	kcNH1W5BXR	diol_amide
2643	C10H14O	935-67-1	COC(c1ccccc1)(C)C	None	479	706	kcUGLSOBUE	CHON
2644	C10H20O	85924-69-2	C=CCCC(C(C)(C)C)(O)C	None	459	630	kcLWJ9KU9B	CHON
2645	C10H22O	66256-39-1	CCC(C(C(C)C)(C)C)(O)C	None	475	640	kcZS7MRATE	CHON
2646	C9H12O2	5020-41-7	OCCc1cccc(c1)OC	None	540	744	kcSJ7C11FB	CHON
2647	C9H11NO	100-10-7	O=Cc1ccc(cc1)N(C)C	346	521	847	kcZ9K3PQNB	CHON
2648	C10H22O	5396-09-8	CC(C(CC(C)(C)C)(O)C)C	None	452	633	kc3SJZCGB6	CHON
2649	C10H22O	66256-67-5	CCC(C(C(C)C)(O)C)(C)C	None	473	638	kc9JOAVYQO	CHON
2650	C10H22O	66256-66-4	CCC(C(C(O)(C)C)C)(C)C	None	456	614	kcBG53LRZQ	CHON
2651	C9H18O2	None	CCCCC(C(C(=O)C)O)C	None	484	680	kc977F41PX	CHON
2652	C10H21N	5400-88-4	NC1CCC(CC1)C(C)(C)C	None	480	704	kcERDN2C3Y	CHON
2653	C7H12O4	4839-46-7	OC(=O)CC(CC(=O)O)(C)C	None	561	782	kcBEAW38F9	diol_amide
2654	C7H14O4	557-25-5	CCCC(=O)OCC(CO)O	None	566	726	kcEQUWTS92	diol_amide
2655	C8H8O3	3006-96-0	OCc1ccc(cc1)C(=O)O	404	577	781	kcU869N4U9	diol_amide
2656	C9H16O2	29830-11-3	CCCCCCC=CC(=O)O	None	525	708	kcF83NCRQI	CHON
2657	C9H18O2	861343-13-7	CCC(C(=O)O)CCC(C)C	None	511	690	kcMN05VJ1M	CHON
2658	C9H12O2	494-99-5	COc1cc(C)ccc1OC	None	493	697	kcLHQF91JA	CHON
2659	C8H18O3	22636-32-4	CCCCCOCC(CO)O	None	509	726	kc3VABJK18	diol_amide
2660	C10H22O	66256-40-4	CCC(C(C(C)(C)C)C)(O)C	None	468	630	kcJ2JFPM00	CHON
2661	C10H22O	66256-69-7	CC(C(CC(C)(C)C)(C)C)O	None	460	650	kc4X99CVVI	CHON
2662	C10H14O	5208-37-7	Cc1cccc(c1)C(O)(C)C	None	504	721	kcW6YJTW4X	CHON
2663	C9H18O2	102439-05-4	CCC(C(C)C)COC(=O)C	None	447	616	kcU34PUZF4	CHON
2664	C9H10O2	4079-52-1	COCC(=O)c1ccccc1	None	514	753	kc30Q4OF1F	CHON
2665	C9H12O2	5673-07-4	COc1cccc(c1C)OC	None	496	749	kcU24WDJUB	CHON
2666	C8H18O3	13021-49-3	CCOCC(COCCC)O	None	489	660	kcXP07P9X5	CHON
2667	C10H22O	66256-65-3	CCC(C(C(C)(C)C)O)(C)C	None	461	621	kcSRHPPEKY	CHON
2668	C10H22O	66256-63-1	CCC(C(C(C)(C)C)(O)C)C	None	465	626	kcCBH7EDRR	CHON
2669	C10H22O	66256-68-6	CC(C(C(C(C)C)(C)C)O)C	None	465	646	kcWIB6SKPZ	CHON
2670	C10H22O	66256-64-2	CC(CC(C(C)(C)C)(O)C)C	None	455	634	kcRADJGPR6	CHON
2671	C10H20O	57785-05-4	CC=CC(C(C(O)(C)C)C)C	None	468	649	kcOV3J38JZ	CHON
2672	C10H22O	55073-86-4	OC(C(C)(C)C)CC(C)(C)C	None	445	640	kcS47EVVRQ	CHON
2673	C10H15N	22002-68-2	CCNCCc1ccccc1	None	486	693	kcL5JY2S5P	CHON
2674	C10H12O	611-70-1	CC(C(=O)c1ccccc1)C	None	499	723	kcAXN1ZRLE	CHON
2675	C10H16O	4832-17-1	O=C1CCC2C(C1)CCCC2	None	511	763	kcC4V0LF7D	CHON
2676	C9H18O2	343863-58-1	CCCC(C(C(=O)CC)C)O	None	491	675	kc2OMWVSL9	CHON
2677	C9H12O2	702-23-8	OCCc1ccc(cc1)OC	None	540	744	kcGI7LULGY	CHON
2678	C8H8O3	83-40-9	OC(=O)c1cccc(c1O)C	440	579	829	kc1ATPPZ3K	diol_amide
2679	C8H17NO2	51015-89-5	CCOC(=O)C(N(C)C)(C)C	None	444	629	kc8FEU2OOD	CHON
2680	C8H18O3	35075-22-0	CCOCCCOCC(O)C	None	467	634	kc4PC5ZTRA	CHON
2681	C9H10O2	100-06-1	COc1ccc(cc1)C(=O)C	311	528	757	kcVQZMSZG0	CHON
2682	C9H8O2	140-10-3	OC(=O)/C=C/c1ccccc1	407	578	845	kc3EPJOC1V	CHON
2683	C10H10O	10537-63-0	C=Cc1ccc(cc1)C(=O)C	306	523	754	kcG43LLV9U	CHON
2684	C10H18O	78-70-6	C=CC(CCC=C(C)C)(O)C	None	471	668	kcE47Z58QF	CHON
2685	C10H14O	89-83-8	Cc1ccc(c(c1)O)C(C)C	323	506	698	kcGYPF4P59	CHON
2686	C10H14O	3228-02-2	Oc1ccc(c(c1)C)C(C)C	386	511	730	kcC3VWWEBH	CHON
2687	C10H20O	129583-17-1	CC(=O)C(CC(C)(C)C)(C)C	None	453	625	kcSMLQ5O84	CHON
2688	C10H22O	5340-62-5	CCC(CC(C)(C)C)(CC)O	None	456	641	kc101KBPMN	CHON
2689	C10H20O	23546-34-1	CC(C(=O)C(C(C)C)(C)C)C	None	454	634	kc8EUXI925	CHON
2690	C10H22O	66719-48-0	CCC(C(C(C)C)O)(CC)C	None	464	642	kcWZW05M1J	CHON
2691	C10H22O	66719-47-9	CCC(C(C(C)(C)C)O)CC	None	460	643	kcA584ECO3	CHON
2692	C10H12O	4030-17-5	COc1ccc(cc1)C1CC1	None	491	716	kc2HRZHH2J	CHON
2693	C8H8O3	89-56-5	Cc1ccc(c(c1)C(=O)O)O	426	581	796	kcQPQD33HL	diol_amide
2694	C8H8O3	50-85-1	Cc1ccc(c(c1)O)C(=O)O	451	581	807	kc9BYFISX3	diol_amide
2695	C9H18O2	245658-26-8	CCCC(OC(=O)CC)(C)C	None	441	614	kcE3GSDCWU	CHON
2696	C9H10O2	579-74-8	COc1ccccc1C(=O)C	None	513	764	kcQ2NWE5IB	CHON
2697	C10H20O	65995-72-4	CC(=O)CC(C(C)(C)C)(C)C	None	465	648	kcOCR14VPV	CHON
2698	C10H20O	14705-38-5	CC(C(C(=O)C(C)(C)C)C)C	None	445	623	kcAEESZ5MU	CHON
2699	C10H20O	868-91-7	O=C(C(C)(C)C)CC(C)(C)C	None	435	626	kcLW1J7A79	CHON
2700	C10H20O	20669-05-0	CCC(C(=O)C(C)(C)C)(C)C	None	448	649	kcYKB5ISRW	CHON
2701	C9H20O2	36587-81-2	CC(C(CC(O)(C)C)(O)C)C	None	482	646	kcEMSAXKEI	diol_amide
2702	C10H14O	3228-01-1	CC(c1c(C)cccc1O)C	342	506	720	kcUU37IYTN	CHON
2703	C10H14O	3228-03-3	Cc1cc(O)cc(c1)C(C)C	323	514	731	kcK4Z2X96U	CHON
2704	C10H22O	66719-49-1	CCC(CCC(C)(C)C)CO	None	478	653	kcCAF6GAP7	CHON
2705	C10H14O	4371-48-6	CC(c1cccc(c1C)O)C	355	516	741	kc376QC1MI	CHON
2706	C9H19NO	103-00-4	CC(CNC1CCCCC1)O	319	511	731	kcAHWA3AOY	CHON
2707	C7H10O4	869-29-4	C=CC(OC(=O)C)OC(=O)C	None	449	628	kc71QA3SJM	CHON
2708	C8H18O3	15764-24-6	CCOC(COC(CO)C)C	None	488	659	kcR4Q0QO9O	CHON
2709	C10H18O	16466-21-0	CC(=CC(=O)C(C)C)C(C)C	None	468	646	kcTZJI5G68	CHON
2710	C8H8O3	586-30-1	OC(=O)c1ccc(c(c1)O)C	481	581	833	kcQLGXTXKH	diol_amide
2711	C10H14O	499-75-2	CC(c1ccc(c(c1)O)C)C	276	512	729	kcKY5D4X4F	CHON
2712	C10H14O	3228-04-4	CC(c1cccc(c1O)C)C	257	500	717	kcGTNC64YH	CHON
2713	C10H14O	4427-56-9	Cc1ccc(c(c1)C(C)C)O	309	504	718	kcVCS7INHR	CHON
2714	C10H14O	1740-97-2	CC(c1ccc(c(c1)C)O)C	302	505	716	kcG0CZD3QF	CHON
2715	C8H8O3	499-76-3	OC(=O)c1ccc(c(c1)C)O	446	581	843	kc7UUCNCIQ	diol_amide
2716	C9H10O2	586-37-8	COc1cccc(c1)C(=O)C	None	526	757	kcSVEEII67	CHON
2717	C8H14O3	4442-94-8	OC(C(=O)O)C1CCCCC1	410	572	771	kcXB5E8KV9	diol_amide
2718	C10H18O	73124-49-9	CC[C@H]1CC(=O)CC[C@@H]1CC	None	490	695	kcVQ64DXAI	CHON
2719	C8H8O3	148-53-8	COc1cccc(c1O)C=O	314	519	768	kcKXNCCDTT	CHON
2720	C8H8O3	621-59-0	O=Cc1ccc(c(c1)O)OC	390	579	886	kc7UP2TQVY	CHON
2721	C10H18O	22319-28-4	CCC(=O)C(=C(CC)CC)C	None	477	668	kcTK9OZ0H0	CHON
2722	C10H14O	536-60-7	OCc1ccc(cc1)C(C)C	None	501	692	kcLWN1J28O	CHON
2723	C10H20O	7214-18-8	O[C@@H]1CCCC[C@@H]1C(C)(C)C	None	479	673	kc3N78MTT8	CHON
2724	C9H16O2	77290-91-6	CC(=C)CC(CC(=O)O)(C)C	307	506	675	kcBT54WCTO	CHON
2725	C9H16O2	25415-77-4	C/C=C/C(=O)OCCC(C)C	None	465	647	kcTSNLTA8H	CHON
2726	C9H18O2	34856-44-5	CC(CC(OC(=O)C)(C)C)C	None	441	608	kc29WL60D1	CHON
2727	C9H12O2	2138-48-9	CC(c1cccc(c1O)O)C	None	558	777	kcBBDNK1CU	diol_amide
2728	C10H15N	122-09-8	CC(Cc1ccccc1)(N)C	None	484	694	kc52S5V7AF	CHON
2729	C10H14O	4170-90-5	OCc1c(C)cc(cc1C)C	359	551	758	kc2Y4YB1N4	CHON
2730	C6H12O5	5328-63-2	CO[C@@H]1OC[C@H]([C@H]([C@@H]1O)O)O	None	558	762	kc90XCA7L8	diol_amide
2731	C7H12O4	2103-16-4	OC(=O)C(C(C(=O)O)(C)C)C	425	552	771	kcE83X238P	diol_amide
2732	C8H8O3	121-33-5	COc1cc(C=O)ccc1O	354	566	783	kcT7DFIV6F	CHON
2733	C10H10O	530-93-8	O=C1CCc2c(C1)cccc2	None	547	815	kcXORH4PPS	CHON
2734	C10H10O	529-34-0	O=C1CCCc2c1cccc2	None	536	797	kcBGEKL5D1	CHON
2735	C10H20O	10488-10-5	O[C@@H]1CCC[C@@H](C1)C(C)(C)C	314	494	671	kcYRSQJDZC	CHON
2736	C10H15N	7632-10-2	CNC(Cc1ccccc1)C	None	478	693	kc8WDGZI3Z	CHON
2737	C10H22O	187103-12-4	CCOC(CC(C)(C)C)(C)C	None	427	595	kc7IVCTFAD	CHON
2738	C9H14O2	53723-50-5	CC(=O)OC1CCCCC1=C	None	459	651	kcJECPD86W	CHON
2739	C10H20O	40239-63-2	CCC(C(=O)C(C)(C)C)CC	None	447	618	kcGJ2ZMBK6	CHON
2740	C10H20O	937-05-3	O[C@@H]1CC[C@@H](CC1)C(C)(C)C	355	557	671	kc5X2A188B	CHON
2741	C9H12O2	700-13-0	Oc1cc(C)c(c(c1C)C)O	443	593	790	kcYNAXJBEV	diol_amide
2742	C9H18O2	39511-81-4	CCC(C(C)(C)C)OC(=O)C	None	430	592	kcO3D344H4	CHON
2743	C9H18O2	60388-83-2	CC(CC(C)(C)C)OC(=O)C	None	443	610	kcR0RRCU84	CHON
2744	C9H18O2	589-59-3	CC(COC(=O)CC(C)C)C	None	443	621	kc08FQ8R12	CHON
2745	C10H18O	4436-59-3	O=C1CC(C)(C)CCCC1C	None	503	688	kcTAZP5IM9	CHON
2746	C9H18O2	2050-01-3	CC(CCOC(=O)C(C)C)C	None	443	613	kc4WKLR6JI	CHON
2747	C10H20O	24580-52-7	CCCC1(O)CCCC(C1)C	None	483	666	kc43F4UMFP	CHON
2748	C10H14O	5379-19-1	Cc1ccc(c(c1)C)C(O)C	None	515	728	kcREFJNJXH	CHON
2749	C10H20O	24580-48-1	CCCC1(O)CCCCC1C	None	482	666	kcT1T1E6A8	CHON
2750	C10H14O	19177-04-9	CC(Oc1cccc(c1)C)C	None	484	697	kcX12ILR84	CHON
2751	C10H14O	4132-48-3	COc1ccc(cc1)C(C)C	None	489	690	kcLA5XG8XO	CHON
2752	C9H20O2	1701786-25-5	COC(CCC(O)(C)C)(C)C	None	462	620	kcV2SJJHLN	CHON
2753	C8H14O3	6970-59-8	O=CC(CCC(C=O)(O)C)C	None	529	680	kcU6SSE9KP	CHON
2754	C10H20O	24580-58-3	CCCC1(O)CCC(CC1)C	None	485	666	kcXUQPPLWE	CHON
2755	C10H14O	5379-18-0	Cc1cc(cc(c1)C)C(O)C	None	515	728	kc19K21H5Z	CHON
2756	C10H14O	32917-52-5	Cc1ccc(c(c1)C(O)C)C	None	514	728	kcSD2JA634	CHON
2757	C9H20O2	4744-09-6	CCC(OC(C)C)OC(C)C	None	424	584	kcOFJHKR18	CHON
2758	C9H18O2	64198-22-7	COC(=O)C(CC(C)(C)C)C	None	437	610	kc9314BI8T	CHON
2759	C10H15N	64-11-9	CC(Cc1ccc(cc1)C)N	None	472	696	kcRRH74D3Z	CHON
2760	C10H22O	5857-69-2	CC(C(C)(C)C)(C(C)(C)C)O	315	467	651	kc2MJGDUFD	CHON
2761	C10H14O	33967-19-0	CC(c1ccc(c(c1)C)C)O	None	516	728	kc5KA68THN	CHON
2762	C10H14O	4028-66-4	COc1c(C)cc(cc1C)C	None	477	675	kcNVXNVM6Z	CHON
2763	C10H14O	21573-40-0	COc1ccc(c(c1C)C)C	None	490	693	kc1WFGAPGU	CHON
2764	C8H10O3	498-00-0	COc1cc(CO)ccc1O	351	563	786	kcCZP92T27	diol_amide
